account_id,account_type,customer_id
ACC_01586,Current,CUST_1587
ACC_01587,Business,CUST_1488
ACC_01588,Savings,CUST_1823
ACC_01589,Current,CUST_0420
ACC_01590,Savings,CUST_0819
ACC_01591,Savings,CUST_1204
ACC_01592,Savings,CUST_0226
ACC_01593,Salary,CUST_0328
ACC_01594,Salary,CUST_1120
ACC_01595,Savings,CUST_1020
ACC_01596,Savings,CUST_0147
ACC_01597,Savings,CUST_0025
ACC_01598,Salary,CUST_0292
ACC_01599,Current,CUST_1486
ACC_01600,Current,CUST_0660
ACC_01601,Savings,CUST_1108
ACC_01602,Savings,CUST_1182
ACC_01603,Business,CUST_0044
ACC_01604,Savings,CUST_0065
ACC_01605,Current,CUST_1968
ACC_01606,Business,CUST_1002
ACC_01607,Savings,CUST_1900
ACC_01608,Current,CUST_0409
ACC_01609,Savings,CUST_0771
ACC_01610,Savings,CUST_1457
ACC_01611,Savings,CUST_0979
ACC_01612,Savings,CUST_1350
ACC_01613,Current,CUST_1014
ACC_01614,Business,CUST_0875
ACC_01615,Salary,CUST_0666
ACC_01616,Savings,CUST_0664
ACC_01617,Savings,CUST_1212
ACC_01618,Business,CUST_1535
ACC_01619,Salary,CUST_1370
ACC_01620,Savings,CUST_0509
ACC_01621,Savings,CUST_1914
ACC_01622,Current,CUST_1762
ACC_01623,Savings,CUST_1558
ACC_01624,Savings,CUST_0793
ACC_01625,Savings,CUST_0068
ACC_01626,Savings,CUST_1289
ACC_01627,Salary,CUST_1239
ACC_01628,Savings,CUST_1127
ACC_01629,Savings,CUST_1066
ACC_01630,Current,CUST_0279
ACC_01631,Current,CUST_0792
ACC_01632,Savings,CUST_1631
ACC_01633,Current,CUST_0204
ACC_01634,Salary,CUST_0071
ACC_01635,Savings,CUST_0577
ACC_01636,Savings,CUST_0085
ACC_01637,Current,CUST_1430
ACC_01638,Savings,CUST_1403
ACC_01639,Savings,CUST_1206
ACC_01640,Savings,CUST_1069
ACC_01641,Savings,CUST_0816
ACC_01642,Savings,CUST_0403
ACC_01643,Savings,CUST_0166
ACC_01644,Current,CUST_0003
ACC_01645,Current,CUST_0366
ACC_01646,Savings,CUST_0005
ACC_01647,Current,CUST_0478
ACC_01648,Current,CUST_0199
ACC_01649,Salary,CUST_1680
ACC_01650,Savings,CUST_0298
ACC_01651,Savings,CUST_1354
ACC_01652,Savings,CUST_1785
ACC_01653,Current,CUST_1128
ACC_01654,Salary,CUST_0532
ACC_01655,Current,CUST_0951
ACC_01656,Savings,CUST_1685
ACC_01657,Savings,CUST_0489
ACC_01658,Savings,CUST_1737
ACC_01659,Current,CUST_1393
ACC_01660,Salary,CUST_0020
ACC_01661,Savings,CUST_1721
ACC_01662,Current,CUST_1437
ACC_01663,Savings,CUST_1835
ACC_01664,Current,CUST_1739
ACC_01665,Current,CUST_1065
ACC_01666,Savings,CUST_0822
ACC_01667,Savings,CUST_1104
ACC_01668,Savings,CUST_0852
ACC_01669,Business,CUST_1451
ACC_01670,Business,CUST_0958
ACC_01671,Savings,CUST_1484
ACC_01672,Savings,CUST_0764
ACC_01673,Current,CUST_0683
ACC_01674,Savings,CUST_1933
ACC_01675,Salary,CUST_1895
ACC_01676,Current,CUST_0928
ACC_01677,Current,CUST_0450
ACC_01678,Savings,CUST_0344
ACC_01679,Current,CUST_1334
ACC_01680,Savings,CUST_0756
ACC_01681,Savings,CUST_1773
ACC_01682,Current,CUST_0874
ACC_01683,Business,CUST_0860
ACC_01684,Savings,CUST_1568
ACC_01685,Savings,CUST_1066
ACC_01686,Savings,CUST_1570
ACC_01687,Savings,CUST_0607
ACC_01688,Current,CUST_0455
ACC_01689,Savings,CUST_0608
ACC_01690,Savings,CUST_1568
ACC_01691,Current,CUST_1464
ACC_01692,Current,CUST_0674
ACC_01693,Savings,CUST_1389
ACC_01694,Current,CUST_0722
ACC_01695,Savings,CUST_1445
ACC_01696,Savings,CUST_0644
ACC_01697,Savings,CUST_0405
ACC_01698,Savings,CUST_1569
ACC_01699,Savings,CUST_1825
ACC_01700,Savings,CUST_0969
ACC_01701,Business,CUST_1030
ACC_01702,Current,CUST_1153
ACC_01703,Current,CUST_1518
ACC_01704,Salary,CUST_0521
ACC_01705,Salary,CUST_0880
ACC_01706,Savings,CUST_0337
ACC_01707,Current,CUST_0350
ACC_01708,Savings,CUST_0907
ACC_01709,Savings,CUST_1856
ACC_01710,Savings,CUST_1738
ACC_01711,Savings,CUST_1631
ACC_01712,Current,CUST_1359
ACC_01713,Savings,CUST_0674
ACC_01714,Current,CUST_1454
ACC_01715,Current,CUST_1294
ACC_01716,Current,CUST_0562
ACC_01717,Current,CUST_1112
ACC_01718,Salary,CUST_0724
ACC_01719,Current,CUST_0606
ACC_01720,Current,CUST_1700
ACC_01721,Savings,CUST_1277
ACC_01722,Savings,CUST_1327
ACC_01723,Business,CUST_0075
ACC_01724,Savings,CUST_0404
ACC_01725,Savings,CUST_0081
ACC_01726,Savings,CUST_0754
ACC_01727,Salary,CUST_0964
ACC_01728,Savings,CUST_1958
ACC_01729,Current,CUST_1070
ACC_01730,Salary,CUST_0011
ACC_01731,Savings,CUST_1767
ACC_01732,Current,CUST_0475
ACC_01733,Savings,CUST_0183
ACC_01734,Current,CUST_1798
ACC_01735,Savings,CUST_1466
ACC_01736,Savings,CUST_0728
ACC_01737,Current,CUST_1643
ACC_01738,Savings,CUST_1821
ACC_01739,Current,CUST_0284
ACC_01740,Salary,CUST_0131
ACC_01741,Current,CUST_1454
ACC_01742,Savings,CUST_0286
ACC_01743,Savings,CUST_1896
ACC_01744,Current,CUST_1107
ACC_01745,Savings,CUST_0906
ACC_01746,Current,CUST_1236
ACC_01747,Current,CUST_0638
ACC_01748,Current,CUST_1119
ACC_01749,Current,CUST_1852
ACC_01750,Savings,CUST_0582
ACC_01751,Current,CUST_1440
ACC_01752,Savings,CUST_1904
ACC_01753,Salary,CUST_0743
ACC_01754,Salary,CUST_0506
ACC_01755,Savings,CUST_0475
ACC_01756,Current,CUST_0930
ACC_01757,Salary,CUST_0833
ACC_01758,Savings,CUST_1797
ACC_01759,Current,CUST_1085
ACC_01760,Current,CUST_0364
ACC_01761,Current,CUST_0002
ACC_01762,Savings,CUST_1623
ACC_01763,Business,CUST_0907
ACC_01764,Savings,CUST_0509
ACC_01765,Salary,CUST_0827
ACC_01766,Current,CUST_0619
ACC_01767,Savings,CUST_1688
ACC_01768,Savings,CUST_1503
ACC_01769,Current,CUST_1856
ACC_01770,Savings,CUST_0749
ACC_01771,Current,CUST_0722
ACC_01772,Current,CUST_1314
ACC_01773,Current,CUST_0144
ACC_01774,Current,CUST_1283
ACC_01775,Savings,CUST_0751
ACC_01776,Salary,CUST_1218
ACC_01777,Savings,CUST_1174
ACC_01778,Current,CUST_1096
ACC_01779,Savings,CUST_0162
ACC_01780,Savings,CUST_1724
ACC_01781,Savings,CUST_1763
ACC_01782,Savings,CUST_1770
ACC_01783,Savings,CUST_0979
ACC_01784,Current,CUST_1895
ACC_01785,Current,CUST_0643
ACC_01786,Salary,CUST_1873
ACC_01787,Savings,CUST_1096
ACC_01788,Savings,CUST_0295
ACC_01789,Savings,CUST_0562
ACC_01790,Savings,CUST_0474
ACC_01791,Salary,CUST_1491
ACC_01792,Savings,CUST_0537
ACC_01793,Current,CUST_0604
ACC_01794,Business,CUST_1844
ACC_01795,Savings,CUST_0343
ACC_01796,Savings,CUST_0395
ACC_01797,Savings,CUST_1193
ACC_01798,Savings,CUST_1678
ACC_01799,Salary,CUST_0924
ACC_01800,Savings,CUST_0123
ACC_01801,Current,CUST_1850
ACC_01802,Savings,CUST_0189
ACC_01803,Current,CUST_0128
ACC_01804,Savings,CUST_1627
ACC_01805,Savings,CUST_0523
ACC_01806,Savings,CUST_1763
ACC_01807,Current,CUST_1356
ACC_01808,Salary,CUST_1087
ACC_01809,Business,CUST_1577
ACC_01810,Current,CUST_0564
ACC_01811,Current,CUST_1541
ACC_01812,Current,CUST_1013
ACC_01813,Savings,CUST_1699
ACC_01814,Current,CUST_0647
ACC_01815,Savings,CUST_1371
ACC_01816,Savings,CUST_0095
ACC_01817,Current,CUST_0166
ACC_01818,Savings,CUST_1467
ACC_01819,Salary,CUST_0971
ACC_01820,Savings,CUST_1944
ACC_01821,Savings,CUST_0058
ACC_01822,Savings,CUST_0193
ACC_01823,Current,CUST_0022
ACC_01824,Savings,CUST_1903
ACC_01825,Current,CUST_1333
ACC_01826,Salary,CUST_0277
ACC_01827,Current,CUST_0620
ACC_01828,Savings,CUST_0927
ACC_01829,Salary,CUST_0506
ACC_01830,Savings,CUST_1525
ACC_01831,Savings,CUST_1322
ACC_01832,Business,CUST_1324
ACC_01833,Savings,CUST_0452
ACC_01834,Savings,CUST_1178
ACC_01835,Current,CUST_1743
ACC_01836,Savings,CUST_1549
ACC_01837,Current,CUST_1688
ACC_01838,Business,CUST_0466
ACC_01839,Current,CUST_0804
ACC_01840,Savings,CUST_0850
ACC_01841,Savings,CUST_1371
ACC_01842,Salary,CUST_0441
ACC_01843,Savings,CUST_1413
ACC_01844,Business,CUST_0151
ACC_01845,Savings,CUST_0364
ACC_01846,Savings,CUST_0341
ACC_01847,Current,CUST_1992
ACC_01848,Savings,CUST_1470
ACC_01849,Savings,CUST_1254
ACC_01850,Savings,CUST_1166
ACC_01851,Current,CUST_0360
ACC_01852,Salary,CUST_0348
ACC_01853,Salary,CUST_0403
ACC_01854,Savings,CUST_1406
ACC_01855,Salary,CUST_1012
ACC_01856,Savings,CUST_0632
ACC_01857,Savings,CUST_1210
ACC_01858,Salary,CUST_1314
ACC_01859,Salary,CUST_1041
ACC_01860,Current,CUST_1459
ACC_01861,Savings,CUST_0094
ACC_01862,Savings,CUST_1049
ACC_01863,Current,CUST_1206
ACC_01864,Business,CUST_1474
ACC_01865,Salary,CUST_1021
ACC_01866,Savings,CUST_1698
ACC_01867,Savings,CUST_1045
ACC_01868,Salary,CUST_1333
ACC_01869,Savings,CUST_0900
ACC_01870,Current,CUST_0471
ACC_01871,Savings,CUST_1061
ACC_01872,Savings,CUST_0611
ACC_01873,Savings,CUST_0821
ACC_01874,Savings,CUST_0472
ACC_01875,Savings,CUST_0404
ACC_01876,Salary,CUST_1895
ACC_01877,Savings,CUST_0477
ACC_01878,Current,CUST_0302
ACC_01879,Salary,CUST_0320
ACC_01880,Current,CUST_1091
ACC_01881,Business,CUST_1387
ACC_01882,Savings,CUST_1654
ACC_01883,Savings,CUST_1037
ACC_01884,Current,CUST_0274
ACC_01885,Savings,CUST_0650
ACC_01886,Current,CUST_0863
ACC_01887,Current,CUST_0719
ACC_01888,Savings,CUST_1803
ACC_01889,Savings,CUST_0498
ACC_01890,Savings,CUST_0338
ACC_01891,Salary,CUST_1751
ACC_01892,Salary,CUST_0535
ACC_01893,Savings,CUST_0708
ACC_01894,Savings,CUST_1681
ACC_01895,Savings,CUST_1675
ACC_01896,Savings,CUST_0156
ACC_01897,Salary,CUST_1390
ACC_01898,Savings,CUST_0515
ACC_01899,Current,CUST_0187
ACC_01900,Salary,CUST_0973
ACC_01901,Savings,CUST_1312
ACC_01902,Savings,CUST_1817
ACC_01903,Savings,CUST_0223
ACC_01904,Savings,CUST_0870
ACC_01905,Business,CUST_1387
ACC_01906,Current,CUST_0367
ACC_01907,Current,CUST_1722
ACC_01908,Savings,CUST_1241
ACC_01909,Salary,CUST_0035
ACC_01910,Savings,CUST_0257
ACC_01911,Savings,CUST_0933
ACC_01912,Current,CUST_0426
ACC_01913,Savings,CUST_1240
ACC_01914,Savings,CUST_0295
ACC_01915,Current,CUST_1082
ACC_01916,Current,CUST_0619
ACC_01917,Salary,CUST_0514
ACC_01918,Savings,CUST_1852
ACC_01919,Current,CUST_1649
ACC_01920,Savings,CUST_1542
ACC_01921,Savings,CUST_0635
ACC_01922,Savings,CUST_1217
ACC_01923,Current,CUST_1504
ACC_01924,Salary,CUST_1637
ACC_01925,Savings,CUST_0772
ACC_01926,Salary,CUST_1481
ACC_01927,Salary,CUST_0202
ACC_01928,Salary,CUST_1972
ACC_01929,Savings,CUST_1376
ACC_01930,Business,CUST_1926
ACC_01931,Current,CUST_0543
ACC_01932,Current,CUST_0161
ACC_01933,Savings,CUST_1857
ACC_01934,Savings,CUST_0712
ACC_01935,Savings,CUST_1517
ACC_01936,Savings,CUST_0277
ACC_01937,Current,CUST_1510
ACC_01938,Current,CUST_1870
ACC_01939,Savings,CUST_0330
ACC_01940,Savings,CUST_1421
ACC_01941,Salary,CUST_1556
ACC_01942,Current,CUST_1446
ACC_01943,Current,CUST_1945
ACC_01944,Savings,CUST_0556
ACC_01945,Savings,CUST_0318
ACC_01946,Savings,CUST_0662
ACC_01947,Current,CUST_1297
ACC_01948,Salary,CUST_0062
ACC_01949,Business,CUST_1884
ACC_01950,Savings,CUST_0050
ACC_01951,Savings,CUST_0831
ACC_01952,Business,CUST_1129
ACC_01953,Current,CUST_0095
ACC_01954,Salary,CUST_0609
ACC_01955,Savings,CUST_1795
ACC_01956,Savings,CUST_0788
ACC_01957,Current,CUST_0709
ACC_01958,Salary,CUST_0413
ACC_01959,Savings,CUST_0723
ACC_01960,Savings,CUST_1011
ACC_01961,Salary,CUST_1016
ACC_01962,Savings,CUST_0727
ACC_01963,Savings,CUST_0080
ACC_01964,Current,CUST_0350
ACC_01965,Savings,CUST_1817
ACC_01966,Savings,CUST_1609
ACC_01967,Savings,CUST_0501
ACC_01968,Savings,CUST_0712
ACC_01969,Savings,CUST_1435
ACC_01970,Savings,CUST_1843
ACC_01971,Salary,CUST_1890
ACC_01972,Current,CUST_1597
ACC_01973,Current,CUST_1187
ACC_01974,Savings,CUST_1390
ACC_01975,Savings,CUST_1542
ACC_01976,Savings,CUST_0056
ACC_01977,Current,CUST_1096
ACC_01978,Savings,CUST_0361
ACC_01979,Savings,CUST_1676
ACC_01980,Current,CUST_0486
ACC_01981,Current,CUST_1592
ACC_01982,Salary,CUST_0368
ACC_01983,Savings,CUST_0928
ACC_01984,Savings,CUST_1777
ACC_01985,Savings,CUST_0570
ACC_01986,Savings,CUST_1426
ACC_01987,Salary,CUST_1590
ACC_01988,Salary,CUST_0972
ACC_01989,Savings,CUST_0925
ACC_01990,Current,CUST_1162
ACC_01991,Savings,CUST_1147
ACC_01992,Savings,CUST_0008
ACC_01993,Business,CUST_1536
ACC_01994,Current,CUST_0419
ACC_01995,Current,CUST_0578
ACC_01996,Savings,CUST_1934
ACC_01997,Current,CUST_1759
ACC_01998,Savings,CUST_1865
ACC_01999,Savings,CUST_0527
ACC_02000,Savings,CUST_1697
ACC_02001,Savings,CUST_0855
ACC_02002,Current,CUST_1431
ACC_02003,Savings,CUST_1522
ACC_02004,Savings,CUST_1820
ACC_02005,Salary,CUST_1140
ACC_02006,Savings,CUST_1093
ACC_02007,Current,CUST_1943
ACC_02008,Salary,CUST_1105
ACC_02009,Current,CUST_0279
ACC_02010,Savings,CUST_1244
ACC_02011,Business,CUST_1940
ACC_02012,Savings,CUST_0389
ACC_02013,Current,CUST_1325
ACC_02014,Savings,CUST_0041
ACC_02015,Savings,CUST_1752
ACC_02016,Current,CUST_1819
ACC_02017,Savings,CUST_1277
ACC_02018,Salary,CUST_1014
ACC_02019,Savings,CUST_0888
ACC_02020,Savings,CUST_0390
ACC_02021,Business,CUST_0910
ACC_02022,Salary,CUST_1016
ACC_02023,Savings,CUST_0626
ACC_02024,Savings,CUST_1383
ACC_02025,Savings,CUST_0823
ACC_02026,Savings,CUST_0904
ACC_02027,Savings,CUST_1242
ACC_02028,Business,CUST_1226
ACC_02029,Savings,CUST_0117
ACC_02030,Current,CUST_0316
ACC_02031,Current,CUST_1132
ACC_02032,Savings,CUST_0872
ACC_02033,Savings,CUST_0165
ACC_02034,Savings,CUST_0504
ACC_02035,Current,CUST_0077
ACC_02036,Savings,CUST_0475
ACC_02037,Savings,CUST_1834
ACC_02038,Savings,CUST_1058
ACC_02039,Savings,CUST_1775
ACC_02040,Savings,CUST_0683
ACC_02041,Savings,CUST_1316
ACC_02042,Savings,CUST_1262
ACC_02043,Current,CUST_1817
ACC_02044,Savings,CUST_1623
ACC_02045,Current,CUST_1610
ACC_02046,Salary,CUST_1028
ACC_02047,Savings,CUST_0966
ACC_02048,Current,CUST_0747
ACC_02049,Salary,CUST_1292
ACC_02050,Business,CUST_1538
ACC_02051,Savings,CUST_0040
ACC_02052,Savings,CUST_0746
ACC_02053,Savings,CUST_0606
ACC_02054,Current,CUST_1303
ACC_02055,Salary,CUST_1557
ACC_02056,Current,CUST_0166
ACC_02057,Savings,CUST_0487
ACC_02058,Savings,CUST_1514
ACC_02059,Business,CUST_0084
ACC_02060,Savings,CUST_0975
ACC_02061,Current,CUST_1723
ACC_02062,Salary,CUST_1749
ACC_02063,Savings,CUST_1695
ACC_02064,Current,CUST_1333
ACC_02065,Savings,CUST_0948
ACC_02066,Savings,CUST_0739
ACC_02067,Salary,CUST_1905
ACC_02068,Savings,CUST_0454
ACC_02069,Savings,CUST_0418
ACC_02070,Savings,CUST_1021
ACC_02071,Salary,CUST_1539
ACC_02072,Current,CUST_0202
ACC_02073,Savings,CUST_0559
ACC_02074,Current,CUST_0026
ACC_02075,Salary,CUST_0821
ACC_02076,Salary,CUST_0010
ACC_02077,Savings,CUST_1950
ACC_02078,Savings,CUST_1782
ACC_02079,Savings,CUST_1691
ACC_02080,Savings,CUST_1572
ACC_02081,Current,CUST_0173
ACC_02082,Savings,CUST_0880
ACC_02083,Current,CUST_1778
ACC_02084,Current,CUST_0376
ACC_02085,Savings,CUST_1946
ACC_02086,Current,CUST_1246
ACC_02087,Savings,CUST_1870
ACC_02088,Savings,CUST_1772
ACC_02089,Savings,CUST_1194
ACC_02090,Current,CUST_0102
ACC_02091,Current,CUST_1999
ACC_02092,Savings,CUST_1306
ACC_02093,Savings,CUST_0374
ACC_02094,Current,CUST_1675
ACC_02095,Business,CUST_0038
ACC_02096,Savings,CUST_1469
ACC_02097,Savings,CUST_1160
ACC_02098,Savings,CUST_0322
ACC_02099,Current,CUST_0523
ACC_02100,Savings,CUST_1884
ACC_02101,Savings,CUST_1864
ACC_02102,Savings,CUST_1758
ACC_02103,Current,CUST_1077
ACC_02104,Current,CUST_1401
ACC_02105,Savings,CUST_0742
ACC_02106,Salary,CUST_0843
ACC_02107,Savings,CUST_0488
ACC_02108,Savings,CUST_1806
ACC_02109,Business,CUST_1834
ACC_02110,Current,CUST_0377
ACC_02111,Savings,CUST_0598
ACC_02112,Current,CUST_0867
ACC_02113,Savings,CUST_0719
ACC_02114,Current,CUST_0080
ACC_02115,Current,CUST_0859
ACC_02116,Savings,CUST_1350
ACC_02117,Salary,CUST_1039
ACC_02118,Savings,CUST_1416
ACC_02119,Savings,CUST_0368
ACC_02120,Savings,CUST_0231
ACC_02121,Current,CUST_1346
ACC_02122,Savings,CUST_1318
ACC_02123,Savings,CUST_1930
ACC_02124,Savings,CUST_1793
ACC_02125,Savings,CUST_0768
ACC_02126,Current,CUST_0125
ACC_02127,Current,CUST_0929
ACC_02128,Savings,CUST_1364
ACC_02129,Savings,CUST_1968
ACC_02130,Current,CUST_0496
ACC_02131,Current,CUST_0686
ACC_02132,Current,CUST_0795
ACC_02133,Savings,CUST_1987
ACC_02134,Savings,CUST_1073
ACC_02135,Current,CUST_0107
ACC_02136,Savings,CUST_0086
ACC_02137,Current,CUST_0698
ACC_02138,Savings,CUST_1740
ACC_02139,Current,CUST_1481
ACC_02140,Savings,CUST_0854
ACC_02141,Savings,CUST_1028
ACC_02142,Savings,CUST_0407
ACC_02143,Current,CUST_0078
ACC_02144,Current,CUST_1479
ACC_02145,Salary,CUST_0450
ACC_02146,Savings,CUST_0726
ACC_02147,Savings,CUST_1751
ACC_02148,Current,CUST_1200
ACC_02149,Savings,CUST_0209
ACC_02150,Savings,CUST_0903
ACC_02151,Salary,CUST_1118
ACC_02152,Savings,CUST_0803
ACC_02153,Current,CUST_1865
ACC_02154,Savings,CUST_1211
ACC_02155,Savings,CUST_1632
ACC_02156,Salary,CUST_1042
ACC_02157,Savings,CUST_0674
ACC_02158,Current,CUST_1803
ACC_02159,Current,CUST_1684
ACC_02160,Current,CUST_0942
ACC_02161,Current,CUST_1303
ACC_02162,Current,CUST_0777
ACC_02163,Savings,CUST_1575
ACC_02164,Savings,CUST_0271
ACC_02165,Savings,CUST_0130
ACC_02166,Salary,CUST_0084
ACC_02167,Salary,CUST_1157
ACC_02168,Current,CUST_0996
ACC_02169,Savings,CUST_0334
ACC_02170,Savings,CUST_0466
ACC_02171,Salary,CUST_0839
ACC_02172,Savings,CUST_1607
ACC_02173,Salary,CUST_0188
ACC_02174,Savings,CUST_0004
ACC_02175,Current,CUST_0594
ACC_02176,Current,CUST_1970
ACC_02177,Savings,CUST_0324
ACC_02178,Current,CUST_1786
ACC_02179,Current,CUST_1697
ACC_02180,Savings,CUST_1622
ACC_02181,Savings,CUST_1868
ACC_02182,Salary,CUST_1215
ACC_02183,Current,CUST_0340
ACC_02184,Current,CUST_0574
ACC_02185,Savings,CUST_1167
ACC_02186,Current,CUST_0796
ACC_02187,Business,CUST_1501
ACC_02188,Savings,CUST_0911
ACC_02189,Current,CUST_0893
ACC_02190,Salary,CUST_1403
ACC_02191,Current,CUST_1998
ACC_02192,Business,CUST_0591
ACC_02193,Salary,CUST_1272
ACC_02194,Savings,CUST_0117
ACC_02195,Current,CUST_0713
ACC_02196,Current,CUST_1280
ACC_02197,Savings,CUST_1043
ACC_02198,Savings,CUST_0587
ACC_02199,Savings,CUST_0657
ACC_02200,Current,CUST_0709
ACC_02201,Savings,CUST_1144
ACC_02202,Savings,CUST_1408
ACC_02203,Salary,CUST_0806
ACC_02204,Current,CUST_1096
ACC_02205,Savings,CUST_0621
ACC_02206,Current,CUST_0033
ACC_02207,Current,CUST_0100
ACC_02208,Savings,CUST_0962
ACC_02209,Savings,CUST_0445
ACC_02210,Current,CUST_0922
ACC_02211,Savings,CUST_0119
ACC_02212,Savings,CUST_0038
ACC_02213,Savings,CUST_1153
ACC_02214,Current,CUST_1817
ACC_02215,Savings,CUST_0737
ACC_02216,Savings,CUST_0257
ACC_02217,Current,CUST_1605
ACC_02218,Current,CUST_0867
ACC_02219,Savings,CUST_0736
ACC_02220,Savings,CUST_0184
ACC_02221,Savings,CUST_0629
ACC_02222,Current,CUST_0507
ACC_02223,Salary,CUST_0989
ACC_02224,Savings,CUST_1115
ACC_02225,Savings,CUST_0488
ACC_02226,Savings,CUST_1575
ACC_02227,Current,CUST_1701
ACC_02228,Savings,CUST_0663
ACC_02229,Current,CUST_1703
ACC_02230,Business,CUST_1974
ACC_02231,Savings,CUST_0249
ACC_02232,Current,CUST_1482
ACC_02233,Savings,CUST_1866
ACC_02234,Current,CUST_1261
ACC_02235,Savings,CUST_0356
ACC_02236,Salary,CUST_0349
ACC_02237,Current,CUST_1400
ACC_02238,Savings,CUST_0446
ACC_02239,Current,CUST_1387
ACC_02240,Salary,CUST_0294
ACC_02241,Current,CUST_1160
ACC_02242,Savings,CUST_1199
ACC_02243,Savings,CUST_0318
ACC_02244,Savings,CUST_1447
ACC_02245,Savings,CUST_1539
ACC_02246,Savings,CUST_0605
ACC_02247,Savings,CUST_1198
ACC_02248,Salary,CUST_0561
ACC_02249,Savings,CUST_0620
ACC_02250,Salary,CUST_1358
ACC_02251,Current,CUST_1724
ACC_02252,Current,CUST_1014
ACC_02253,Savings,CUST_1943
ACC_02254,Savings,CUST_1330
ACC_02255,Current,CUST_0090
ACC_02256,Business,CUST_1268
ACC_02257,Savings,CUST_0943
ACC_02258,Salary,CUST_0412
ACC_02259,Savings,CUST_1132
ACC_02260,Savings,CUST_0518
ACC_02261,Savings,CUST_1026
ACC_02262,Salary,CUST_0364
ACC_02263,Current,CUST_0688
ACC_02264,Savings,CUST_1410
ACC_02265,Current,CUST_0137
ACC_02266,Business,CUST_1220
ACC_02267,Savings,CUST_1287
ACC_02268,Current,CUST_1841
ACC_02269,Savings,CUST_1199
ACC_02270,Current,CUST_0986
ACC_02271,Current,CUST_1308
ACC_02272,Business,CUST_1703
ACC_02273,Salary,CUST_0764
ACC_02274,Savings,CUST_1953
ACC_02275,Savings,CUST_0052
ACC_02276,Savings,CUST_1493
ACC_02277,Salary,CUST_1592
ACC_02278,Current,CUST_1159
ACC_02279,Salary,CUST_1909
ACC_02280,Savings,CUST_0523
ACC_02281,Savings,CUST_1426
ACC_02282,Savings,CUST_1833
ACC_02283,Current,CUST_0897
ACC_02284,Savings,CUST_0861
ACC_02285,Current,CUST_1721
ACC_02286,Savings,CUST_1169
ACC_02287,Savings,CUST_1254
ACC_02288,Savings,CUST_1060
ACC_02289,Salary,CUST_0577
ACC_02290,Current,CUST_1976
ACC_02291,Savings,CUST_1879
ACC_02292,Current,CUST_0771
ACC_02293,Savings,CUST_1862
ACC_02294,Current,CUST_1628
ACC_02295,Current,CUST_0496
ACC_02296,Current,CUST_0675
ACC_02297,Savings,CUST_1153
ACC_02298,Savings,CUST_0933
ACC_02299,Savings,CUST_0608
ACC_02300,Current,CUST_0291
ACC_02301,Savings,CUST_0116
ACC_02302,Savings,CUST_0110
ACC_02303,Savings,CUST_1255
ACC_02304,Savings,CUST_1558
ACC_02305,Savings,CUST_1002
ACC_02306,Current,CUST_0645
ACC_02307,Salary,CUST_0198
ACC_02308,Savings,CUST_1940
ACC_02309,Salary,CUST_1872
ACC_02310,Current,CUST_0174
ACC_02311,Savings,CUST_1931
ACC_02312,Business,CUST_0863
ACC_02313,Savings,CUST_1981
ACC_02314,Savings,CUST_0402
ACC_02315,Savings,CUST_1716
ACC_02316,Savings,CUST_0032
ACC_02317,Salary,CUST_1989
ACC_02318,Savings,CUST_1423
ACC_02319,Savings,CUST_0960
ACC_02320,Savings,CUST_0005
ACC_02321,Savings,CUST_1951
ACC_02322,Current,CUST_1974
ACC_02323,Savings,CUST_0439
ACC_02324,Salary,CUST_0796
ACC_02325,Salary,CUST_1305
ACC_02326,Current,CUST_0196
ACC_02327,Business,CUST_0667
ACC_02328,Current,CUST_0292
ACC_02329,Savings,CUST_1437
ACC_02330,Savings,CUST_1953
ACC_02331,Current,CUST_0305
ACC_02332,Current,CUST_1946
ACC_02333,Salary,CUST_1588
ACC_02334,Salary,CUST_1843
ACC_02335,Savings,CUST_1557
ACC_02336,Savings,CUST_1252
ACC_02337,Savings,CUST_1342
ACC_02338,Savings,CUST_0727
ACC_02339,Savings,CUST_1187
ACC_02340,Current,CUST_1144
ACC_02341,Savings,CUST_1901
ACC_02342,Savings,CUST_1411
ACC_02343,Savings,CUST_1398
ACC_02344,Savings,CUST_1773
ACC_02345,Current,CUST_1352
ACC_02346,Savings,CUST_0181
ACC_02347,Business,CUST_1221
ACC_02348,Savings,CUST_0905
ACC_02349,Savings,CUST_1821
ACC_02350,Current,CUST_0800
ACC_02351,Current,CUST_0343
ACC_02352,Salary,CUST_0238
ACC_02353,Savings,CUST_1756
ACC_02354,Business,CUST_0155
ACC_02355,Savings,CUST_0987
ACC_02356,Savings,CUST_0954
ACC_02357,Current,CUST_0438
ACC_02358,Savings,CUST_1782
ACC_02359,Current,CUST_1013
ACC_02360,Savings,CUST_1887
ACC_02361,Savings,CUST_0236
ACC_02362,Current,CUST_1546
ACC_02363,Savings,CUST_0946
ACC_02364,Current,CUST_0627
ACC_02365,Salary,CUST_1505
ACC_02366,Savings,CUST_0124
ACC_02367,Current,CUST_0936
ACC_02368,Salary,CUST_0556
ACC_02369,Salary,CUST_0371
ACC_02370,Salary,CUST_0807
ACC_02371,Current,CUST_1798
ACC_02372,Salary,CUST_1023
ACC_02373,Savings,CUST_0704
ACC_02374,Salary,CUST_1053
ACC_02375,Current,CUST_1534
ACC_02376,Business,CUST_1185
ACC_02377,Savings,CUST_1503
