account_id,customer_id,account_type,status,open_date,close_date
1400,1400,Checking,Active,2023-02-23,
1401,1401,Checking,Active,2021-11-11,
1402,1402,Savings,Active,2021-06-17,
1403,1403,Checking,Active,2020-11-05,
1404,1404,Savings,Active,2022-07-25,
1405,1405,Savings,Active,2020-12-03,
1406,1406,Checking,Active,2021-10-23,
1407,1407,Savings,Active,2023-02-15,
1408,1408,Savings,Active,2022-04-18,
1409,1409,Checking,Active,2023-07-11,
1410,1410,Savings,Active,2023-10-09,
1411,1411,Checking,Active,2020-11-10,
1412,1412,Savings,Active,2022-03-31,
1413,1413,Savings,Active,2020-10-29,
1414,1414,Checking,Active,2023-08-14,
1415,1415,Checking,Active,2022-06-03,
1416,1416,Checking,Active,2022-02-16,
1417,1417,Checking,Active,2021-04-06,
1418,1418,Savings,Active,2021-09-10,
1419,1419,Savings,Active,2023-01-28,
1420,1420,Checking,Active,2021-10-31,
1421,1421,Checking,Active,2022-08-10,
1422,1422,Savings,Active,2022-11-30,
1423,1423,Savings,Active,2021-01-28,
1424,1424,Checking,Active,2021-06-05,
1425,1425,Checking,Active,2022-01-04,
1426,1426,Checking,Active,2021-03-20,
1427,1427,Savings,Active,2021-01-03,
1428,1428,Checking,Active,2021-10-21,
1429,1429,Savings,Active,2023-01-12,
1430,1430,Checking,Active,2022-07-30,
1431,1431,Checking,Closed,2023-10-20,2025-09-14
1432,1432,Checking,Active,2022-05-28,
1433,1433,Checking,Closed,2022-10-09,2023-02-17
1434,1434,Savings,Active,2023-04-17,
1435,1435,Checking,Active,2021-03-24,
1436,1436,Checking,Active,2022-12-21,
1437,1437,Checking,Active,2021-05-22,
1438,1438,Checking,Active,2023-07-13,
1439,1439,Checking,Active,2022-07-01,
1440,1440,Savings,Active,2021-02-20,
1441,1441,Checking,Active,2023-05-04,
1442,1442,Checking,Active,2023-03-28,
1443,1443,Checking,Active,2021-01-31,
1444,1444,Savings,Active,2022-09-02,
1445,1445,Checking,Active,2023-08-22,
1446,1446,Savings,Active,2021-05-18,
1447,1447,Checking,Active,2021-10-29,
1448,1448,Checking,Active,2022-01-23,
1449,1449,Savings,Active,2021-12-06,
1450,1450,Savings,Active,2022-02-28,
1451,1451,Checking,Active,2022-06-29,
1452,1452,Savings,Active,2023-10-20,
1453,1453,Checking,Active,2022-03-17,
1454,1454,Checking,Active,2022-03-05,
1455,1455,Checking,Active,2022-09-30,
1456,1456,Checking,Closed,2021-12-23,2022-12-20
1457,1457,Savings,Active,2021-02-20,
1458,1458,Checking,Active,2021-09-06,
1459,1459,Checking,Active,2021-05-26,
1460,1460,Checking,Active,2023-04-23,
1461,1461,Savings,Active,2021-04-14,
1462,1462,Checking,Active,2021-06-25,
1463,1463,Savings,Active,2021-04-09,
1464,1464,Savings,Closed,2021-07-09,2025-05-05
1465,1465,Savings,Active,2022-10-20,
1466,1466,Savings,Active,2022-02-26,
1467,1467,Savings,Active,2022-07-20,
1468,1468,Checking,Active,2021-05-02,
1469,1469,Checking,Active,2023-02-06,
1470,1470,Savings,Active,2022-05-06,
1471,1471,Savings,Active,2021-09-14,
1472,1472,Savings,Active,2022-09-29,
1473,1473,Checking,Active,2022-02-17,
1474,1474,Checking,Active,2022-10-16,
1475,1475,Savings,Active,2021-12-12,
1476,1476,Savings,Active,2021-05-01,
1477,1477,Checking,Active,2021-03-16,
1478,1478,Checking,Active,2021-06-28,
1479,1479,Checking,Closed,2023-09-27,2024-05-20
1480,1480,Checking,Active,2023-10-26,
1481,1481,Savings,Active,2023-10-14,
1482,1482,Checking,Active,2023-05-22,
1483,1483,Savings,Active,2020-12-28,
1484,1484,Checking,Active,2021-09-26,
1485,1485,Checking,Active,2022-03-20,
1486,1486,Checking,Active,2021-06-14,
1487,1487,Checking,Active,2021-03-17,
1488,1488,Checking,Active,2021-11-16,
1489,1489,Checking,Active,2022-05-02,
1490,1490,Checking,Active,2022-07-04,
1491,1491,Savings,Active,2023-01-02,
1492,1492,Checking,Active,2021-01-11,
1493,1493,Checking,Active,2023-09-13,
1494,1494,Checking,Active,2022-02-03,
1495,1495,Savings,Active,2021-12-05,
1496,1496,Checking,Active,2021-07-24,
1497,1497,Savings,Active,2020-12-14,
1498,1498,Savings,Active,2022-07-17,
1499,1499,Checking,Active,2022-09-29,
1500,1500,Checking,Active,2023-03-09,
1501,1501,Checking,Active,2023-02-28,
1502,1502,Savings,Active,2021-11-19,
1503,1503,Checking,Active,2021-03-23,
1504,1504,Checking,Active,2022-10-14,
1505,1505,Checking,Active,2021-04-03,
1506,1506,Checking,Active,2021-06-01,
1507,1507,Checking,Closed,2021-05-03,2021-06-09
1508,1508,Checking,Active,2021-01-30,
1509,1509,Checking,Active,2021-10-07,
1510,1510,Savings,Active,2021-05-18,
1511,1511,Savings,Active,2021-08-30,
1512,1512,Checking,Active,2022-07-11,
1513,1513,Savings,Active,2022-05-28,
1514,1514,Savings,Active,2023-09-28,
1515,1515,Savings,Active,2023-07-03,
1516,1516,Checking,Active,2023-07-25,
1517,1517,Savings,Active,2021-03-06,
1518,1518,Checking,Active,2023-04-19,
1519,1519,Checking,Active,2023-04-25,
1520,1520,Checking,Active,2021-12-03,
1521,1521,Checking,Active,2021-02-20,
1522,1522,Savings,Active,2020-11-29,
1523,1523,Checking,Active,2021-02-04,
1524,1524,Checking,Active,2021-08-30,
1525,1525,Checking,Active,2023-07-27,
1526,1526,Savings,Active,2022-09-15,
1527,1527,Checking,Active,2021-05-15,
1528,1528,Checking,Active,2021-03-18,
1529,1529,Checking,Active,2022-03-26,
1530,1530,Savings,Active,2021-05-05,
1531,1531,Checking,Active,2021-01-01,
1532,1532,Checking,Active,2022-10-13,
1533,1533,Checking,Active,2021-01-13,
1534,1534,Checking,Active,2021-07-14,
1535,1535,Checking,Closed,2023-04-06,2025-02-06
1536,1536,Savings,Active,2022-07-02,
1537,1537,Savings,Active,2022-12-06,
1538,1538,Checking,Active,2020-12-11,
1539,1539,Savings,Active,2022-06-13,
1540,1540,Savings,Active,2023-09-23,
1541,1541,Savings,Active,2022-08-20,
1542,1542,Savings,Active,2021-07-22,
1543,1543,Savings,Active,2022-04-29,
1544,1544,Checking,Active,2021-09-25,
1545,1545,Checking,Active,2021-08-13,
1546,1546,Checking,Active,2021-12-28,
1547,1547,Checking,Active,2022-01-04,
1548,1548,Checking,Active,2022-09-19,
1549,1549,Checking,Active,2021-06-14,
1550,1550,Checking,Active,2020-12-19,
1551,1551,Checking,Active,2023-06-07,
1552,1552,Savings,Closed,2023-06-15,2024-06-30
1553,1553,Checking,Closed,2023-07-29,2024-10-29
1554,1554,Checking,Active,2022-12-11,
1555,1555,Checking,Active,2022-07-29,
1556,1556,Checking,Active,2023-03-01,
1557,1557,Savings,Active,2022-11-10,
1558,1558,Checking,Active,2021-01-29,
1559,1559,Checking,Active,2021-03-12,
1560,1560,Checking,Active,2022-01-04,
1561,1561,Checking,Active,2022-06-13,
1562,1562,Savings,Active,2021-05-28,
1563,1563,Savings,Active,2022-08-09,
1564,1564,Checking,Active,2021-09-01,
1565,1565,Checking,Closed,2023-07-22,2025-10-15
1566,1566,Checking,Active,2021-11-18,
1567,1567,Checking,Active,2023-07-03,
1568,1568,Savings,Active,2023-02-18,
1569,1569,Checking,Active,2020-11-26,
1570,1570,Checking,Active,2022-06-13,
1571,1571,Checking,Active,2022-05-07,
1572,1572,Savings,Active,2022-11-11,
1573,1573,Checking,Active,2023-02-19,
1574,1574,Checking,Closed,2022-11-18,2024-05-05
1575,1575,Checking,Active,2023-03-24,
1576,1576,Checking,Active,2022-12-16,
1577,1577,Checking,Active,2022-03-10,
1578,1578,Checking,Active,2022-06-22,
1579,1579,Savings,Active,2021-12-21,
1580,1580,Checking,Active,2021-08-02,
1581,1581,Checking,Active,2020-12-06,
1582,1582,Checking,Active,2022-03-06,
1583,1583,Checking,Active,2023-05-12,
1584,1584,Savings,Active,2021-10-02,
1585,1585,Savings,Active,2020-12-11,
1586,1586,Checking,Active,2022-01-06,
1587,1587,Checking,Active,2021-01-26,
1588,1588,Checking,Active,2022-10-29,
1589,1589,Checking,Active,2023-01-27,
1590,1590,Checking,Active,2022-05-05,
1591,1591,Checking,Active,2023-04-22,
1592,1592,Checking,Active,2021-10-23,
1593,1593,Checking,Active,2021-07-01,
1594,1594,Savings,Active,2021-03-31,
1595,1595,Savings,Active,2021-11-16,
1596,1596,Checking,Active,2023-08-13,
1597,1597,Savings,Active,2021-11-05,
1598,1598,Checking,Active,2021-12-15,
1599,1599,Checking,Active,2023-02-03,
1600,1600,Checking,Active,2021-01-21,
1601,1601,Savings,Active,2021-10-02,
1602,1602,Savings,Closed,2023-04-09,2024-12-02
1603,1603,Checking,Active,2022-05-01,
1604,1604,Checking,Closed,2021-07-23,2023-01-21
1605,1605,Savings,Active,2021-10-29,
1606,1606,Checking,Active,2023-05-05,
1607,1607,Savings,Active,2022-03-05,
1608,1608,Checking,Active,2023-10-15,
1609,1609,Checking,Active,2022-05-07,
1610,1610,Checking,Active,2023-05-03,
1611,1611,Checking,Active,2020-12-09,
1612,1612,Checking,Active,2023-10-24,
1613,1613,Checking,Active,2023-10-20,
1614,1614,Savings,Active,2022-04-26,
1615,1615,Savings,Active,2023-03-27,
1616,1616,Savings,Active,2023-03-21,
1617,1617,Savings,Active,2021-06-04,
1618,1618,Savings,Active,2023-03-20,
1619,1619,Savings,Active,2021-08-15,
1620,1620,Checking,Active,2022-11-30,
1621,1621,Savings,Active,2023-02-16,
1622,1622,Checking,Active,2022-02-19,
1623,1623,Checking,Active,2021-07-26,
1624,1624,Checking,Active,2022-11-27,
1625,1625,Savings,Active,2020-12-24,
1626,1626,Checking,Active,2021-03-16,
1627,1627,Checking,Active,2021-01-22,
1628,1628,Checking,Closed,2021-10-23,2024-05-14
1629,1629,Checking,Active,2021-10-01,
1630,1630,Checking,Active,2020-11-26,
1631,1631,Checking,Active,2023-01-22,
1632,1632,Savings,Active,2022-11-08,
1633,1633,Checking,Active,2020-10-28,
1634,1634,Savings,Active,2022-03-26,
1635,1635,Checking,Active,2023-06-08,
1636,1636,Checking,Active,2021-09-04,
1637,1637,Savings,Active,2021-05-17,
1638,1638,Savings,Active,2022-04-09,
1639,1639,Checking,Active,2021-07-29,
1640,1640,Checking,Active,2022-03-13,
1641,1641,Savings,Active,2021-01-27,
1642,1642,Checking,Active,2020-11-30,
1643,1643,Checking,Active,2021-06-13,
1644,1644,Savings,Active,2023-04-26,
1645,1645,Savings,Active,2023-10-26,
1646,1646,Checking,Active,2021-06-04,
1647,1647,Checking,Active,2021-04-17,
1648,1648,Savings,Active,2023-01-22,
1649,1649,Checking,Active,2022-05-16,
1650,1650,Checking,Active,2021-02-16,
1651,1651,Checking,Closed,2022-05-30,2025-05-28
1652,1652,Savings,Active,2023-08-21,
1653,1653,Savings,Active,2022-07-03,
1654,1654,Savings,Active,2023-04-25,
1655,1655,Checking,Active,2021-04-01,
1656,1656,Checking,Active,2022-04-02,
1657,1657,Savings,Active,2022-02-07,
1658,1658,Checking,Active,2022-03-12,
1659,1659,Savings,Active,2021-05-26,
1660,1660,Checking,Active,2021-06-28,
1661,1661,Savings,Active,2022-09-05,
1662,1662,Checking,Active,2023-07-17,
1663,1663,Checking,Active,2022-11-22,
1664,1664,Savings,Active,2023-08-01,
1665,1665,Savings,Active,2022-03-03,
1666,1666,Savings,Closed,2021-07-24,2024-08-05
1667,1667,Checking,Active,2021-10-08,
1668,1668,Savings,Active,2023-08-26,
1669,1669,Checking,Active,2023-04-29,
1670,1670,Checking,Active,2021-07-26,
1671,1671,Checking,Active,2022-06-06,
1672,1672,Checking,Active,2022-02-15,
1673,1673,Savings,Active,2023-10-01,
1674,1674,Checking,Active,2022-01-27,
1675,1675,Checking,Active,2021-05-12,
1676,1676,Checking,Active,2021-07-30,
1677,1677,Savings,Active,2020-10-29,
1678,1678,Checking,Active,2023-10-22,
1679,1679,Savings,Active,2023-04-04,
1680,1680,Savings,Active,2022-06-27,
1681,1681,Savings,Active,2023-03-27,
1682,1682,Savings,Active,2020-12-16,
1683,1683,Savings,Closed,2021-08-05,2024-02-26
1684,1684,Checking,Active,2022-03-05,
1685,1685,Checking,Active,2023-06-03,
1686,1686,Savings,Active,2021-10-05,
1687,1687,Savings,Closed,2023-07-17,2023-12-25
1688,1688,Checking,Closed,2022-12-06,2023-07-12
1689,1689,Checking,Active,2022-03-25,
1690,1690,Checking,Active,2021-02-24,
1691,1691,Checking,Active,2021-10-31,
1692,1692,Checking,Active,2022-04-18,
1693,1693,Checking,Active,2022-03-07,
1694,1694,Checking,Active,2021-07-14,
1695,1695,Savings,Active,2023-07-12,
1696,1696,Checking,Active,2021-03-13,
1697,1697,Checking,Active,2023-09-02,
1698,1698,Savings,Active,2023-07-16,
1699,1699,Savings,Active,2022-04-01,
1700,1700,Checking,Closed,2022-09-20,2022-10-07
1701,1701,Checking,Active,2021-12-12,
1702,1702,Checking,Active,2021-09-17,
1703,1703,Savings,Active,2021-11-18,
1704,1704,Savings,Active,2023-10-08,
1705,1705,Checking,Active,2021-02-09,
1706,1706,Checking,Active,2022-04-24,
1707,1707,Checking,Active,2021-11-29,
1708,1708,Checking,Active,2021-04-12,
1709,1709,Checking,Active,2020-10-28,
1710,1710,Checking,Active,2021-01-09,
1711,1711,Checking,Active,2022-06-18,
1712,1712,Savings,Active,2022-09-07,
1713,1713,Savings,Active,2022-08-09,
1714,1714,Checking,Active,2021-07-12,
1715,1715,Checking,Active,2022-08-01,
1716,1716,Checking,Active,2022-12-01,
1717,1717,Savings,Active,2022-06-07,
1718,1718,Savings,Active,2022-04-25,
1719,1719,Checking,Active,2023-02-22,
1720,1720,Savings,Active,2022-06-02,
1721,1721,Checking,Active,2021-04-02,
1722,1722,Checking,Active,2022-11-10,
1723,1723,Savings,Active,2023-04-12,
1724,1724,Checking,Active,2023-08-04,
1725,1725,Checking,Active,2023-09-29,
1726,1726,Savings,Active,2021-10-12,
1727,1727,Checking,Active,2021-07-06,
1728,1728,Checking,Active,2022-09-28,
1729,1729,Checking,Active,2021-02-18,
1730,1730,Checking,Active,2020-12-17,
1731,1731,Checking,Active,2022-01-28,
1732,1732,Savings,Active,2020-11-27,
1733,1733,Checking,Active,2022-03-06,
1734,1734,Checking,Active,2021-12-06,
1735,1735,Checking,Active,2021-04-07,
1736,1736,Checking,Active,2021-02-19,
1737,1737,Checking,Active,2022-04-10,
1738,1738,Savings,Active,2021-07-18,
1739,1739,Savings,Active,2022-06-02,
1740,1740,Savings,Active,2021-07-03,
1741,1741,Checking,Closed,2021-02-20,2025-10-16
1742,1742,Checking,Active,2021-03-20,
1743,1743,Checking,Active,2022-04-04,
1744,1744,Checking,Closed,2023-05-07,2025-05-25
1745,1745,Savings,Closed,2023-10-26,2023-11-19
1746,1746,Savings,Active,2022-08-28,
1747,1747,Savings,Active,2023-08-08,
1748,1748,Savings,Active,2021-07-10,
1749,1749,Checking,Active,2023-05-28,
1750,1750,Savings,Active,2022-09-01,
1751,1751,Savings,Active,2021-06-28,
1752,1752,Savings,Active,2021-01-18,
1753,1753,Checking,Active,2021-04-02,
1754,1754,Savings,Active,2022-03-25,
1755,1755,Checking,Active,2021-09-11,
1756,1756,Savings,Active,2021-08-18,
1757,1757,Checking,Closed,2022-07-24,2025-07-11
1758,1758,Savings,Active,2023-03-06,
1759,1759,Savings,Active,2023-02-13,
1760,1760,Savings,Active,2021-12-13,
1761,1761,Checking,Active,2023-08-19,
1762,1762,Checking,Active,2022-01-07,
1763,1763,Checking,Active,2022-01-31,
1764,1764,Checking,Closed,2021-10-31,2022-03-29
1765,1765,Checking,Active,2021-01-12,
1766,1766,Checking,Active,2022-06-29,
1767,1767,Savings,Active,2023-04-03,
1768,1768,Checking,Active,2023-02-27,
1769,1769,Savings,Active,2022-11-28,
1770,1770,Savings,Active,2021-06-22,
1771,1771,Savings,Active,2021-01-19,
1772,1772,Checking,Active,2022-05-10,
1773,1773,Checking,Active,2020-11-01,
1774,1774,Checking,Active,2022-08-22,
1775,1775,Savings,Active,2021-03-12,
1776,1776,Checking,Active,2022-01-27,
1777,1777,Savings,Active,2023-08-21,
1778,1778,Savings,Active,2023-06-25,
1779,1779,Checking,Active,2023-05-17,
1780,1780,Checking,Active,2022-11-12,
1781,1781,Savings,Active,2021-09-02,
1782,1782,Checking,Active,2021-03-26,
1783,1783,Checking,Active,2020-12-05,
1784,1784,Savings,Active,2021-09-13,
1785,1785,Savings,Active,2021-07-19,
1786,1786,Savings,Active,2023-07-15,
1787,1787,Checking,Active,2022-01-23,
1788,1788,Checking,Active,2021-03-03,
1789,1789,Checking,Closed,2022-11-01,2023-04-29
1790,1790,Savings,Active,2022-02-18,
1791,1791,Checking,Active,2022-07-06,
1792,1792,Checking,Active,2022-10-28,
1793,1793,Checking,Active,2022-11-25,
1794,1794,Checking,Active,2023-08-19,
1795,1795,Savings,Active,2021-12-12,
1796,1796,Checking,Active,2021-03-17,
1797,1797,Checking,Active,2023-07-21,
1798,1798,Savings,Active,2023-02-19,
1799,1799,Savings,Active,2022-06-21,
1800,1800,Savings,Active,2021-08-10,
1801,1801,Checking,Closed,2022-05-26,2024-01-08
1802,1802,Checking,Active,2022-05-23,
1803,1803,Checking,Active,2021-08-12,
1804,1804,Checking,Active,2022-09-19,
1805,1805,Savings,Active,2021-01-04,
1806,1806,Savings,Active,2021-12-10,
1807,1807,Savings,Active,2022-09-10,
1808,1808,Savings,Active,2022-10-19,
1809,1809,Savings,Active,2021-12-10,
1810,1810,Checking,Active,2021-10-13,
1811,1811,Savings,Active,2021-12-18,
1812,1812,Checking,Active,2023-03-22,
1813,1813,Savings,Active,2021-01-30,
1814,1814,Checking,Active,2021-06-18,
1815,1815,Checking,Active,2023-10-13,
1816,1816,Savings,Active,2023-08-29,
1817,1817,Checking,Active,2021-03-26,
1818,1818,Checking,Active,2021-03-09,
1819,1819,Checking,Active,2023-08-30,
1820,1820,Checking,Active,2022-04-14,
1821,1821,Checking,Active,2023-02-15,
1822,1822,Savings,Active,2022-08-01,
1823,1823,Savings,Active,2023-05-01,
1824,1824,Savings,Active,2021-10-15,
1825,1825,Checking,Active,2023-03-05,
1826,1826,Savings,Active,2021-01-29,
1827,1827,Savings,Active,2022-06-20,
1828,1828,Checking,Active,2023-01-16,
1829,1829,Savings,Active,2022-08-08,
1830,1830,Checking,Active,2023-02-05,
1831,1831,Checking,Active,2023-09-29,
1832,1832,Savings,Active,2022-11-03,
1833,1833,Checking,Active,2023-04-04,
1834,1834,Checking,Active,2021-10-28,
1835,1835,Checking,Active,2022-11-05,
1836,1836,Checking,Active,2022-02-03,
1837,1837,Savings,Active,2021-02-26,
1838,1838,Checking,Active,2022-07-02,
1839,1839,Savings,Active,2020-12-19,
1840,1840,Checking,Active,2022-12-15,
1841,1841,Savings,Active,2023-04-02,
1842,1842,Savings,Active,2023-01-07,
1843,1843,Checking,Active,2023-04-02,
1844,1844,Savings,Active,2023-09-14,
1845,1845,Savings,Active,2023-06-17,
1846,1846,Checking,Active,2021-06-13,
1847,1847,Savings,Active,2021-05-01,
1848,1848,Checking,Active,2022-09-24,
1849,1849,Checking,Active,2021-07-22,
1850,1850,Savings,Active,2021-07-13,
1851,1851,Savings,Active,2021-09-21,
1852,1852,Savings,Active,2021-08-22,
1853,1853,Savings,Active,2021-05-11,
1854,1854,Checking,Active,2021-01-01,
1855,1855,Checking,Active,2022-08-15,
1856,1856,Checking,Active,2021-02-25,
1857,1857,Checking,Active,2023-09-23,
1858,1858,Savings,Closed,2022-09-03,2023-07-13
1859,1859,Savings,Active,2023-06-28,
1860,1860,Checking,Active,2021-06-13,
1861,1861,Savings,Closed,2023-05-09,2024-06-12
1862,1862,Checking,Active,2022-03-07,
1863,1863,Savings,Active,2021-02-08,
1864,1864,Savings,Active,2021-03-11,
1865,1865,Savings,Active,2022-06-21,
1866,1866,Savings,Closed,2023-03-10,2024-11-16
1867,1867,Checking,Active,2023-03-03,
1868,1868,Checking,Active,2022-03-17,
1869,1869,Checking,Active,2021-12-30,
1870,1870,Savings,Active,2023-01-12,
1871,1871,Savings,Active,2022-10-08,
1872,1872,Savings,Active,2020-11-15,
1873,1873,Checking,Active,2023-10-20,
1874,1874,Checking,Active,2023-06-21,
1875,1875,Savings,Active,2023-04-27,
1876,1876,Checking,Active,2023-01-16,
1877,1877,Checking,Active,2022-08-09,
1878,1878,Savings,Active,2021-04-19,
1879,1879,Checking,Closed,2022-08-01,2023-03-21
1880,1880,Checking,Active,2021-06-14,
1881,1881,Checking,Active,2023-03-26,
1882,1882,Savings,Active,2023-04-28,
1883,1883,Checking,Active,2023-04-20,
1884,1884,Savings,Active,2021-03-31,
1885,1885,Checking,Active,2021-04-09,
1886,1886,Checking,Active,2023-03-20,
1887,1887,Savings,Active,2021-04-01,
1888,1888,Savings,Active,2022-01-14,
1889,1889,Savings,Active,2023-02-06,
1890,1890,Savings,Active,2022-04-14,
1891,1891,Savings,Active,2022-07-27,
1892,1892,Checking,Active,2021-12-11,
1893,1893,Savings,Active,2022-06-14,
1894,1894,Checking,Active,2023-08-10,
1895,1895,Savings,Closed,2022-11-20,2025-04-26
1896,1896,Checking,Active,2023-05-30,
1897,1897,Checking,Active,2022-10-31,
1898,1898,Checking,Active,2020-12-24,
1899,1899,Savings,Active,2021-07-21,
1900,1900,Checking,Active,2021-12-28,
1901,1901,Checking,Active,2022-07-14,
1902,1902,Checking,Active,2021-06-07,
1903,1903,Checking,Active,2023-06-14,
1904,1904,Checking,Active,2023-05-30,
1905,1905,Checking,Active,2023-09-19,
1906,1906,Savings,Active,2023-10-09,
1907,1907,Checking,Active,2022-07-13,
1908,1908,Checking,Active,2020-12-26,
1909,1909,Checking,Active,2022-07-03,
1910,1910,Checking,Active,2022-03-25,
1911,1911,Checking,Active,2023-10-04,
1912,1912,Savings,Active,2021-10-31,
1913,1913,Checking,Active,2021-01-11,
1914,1914,Savings,Active,2022-11-04,
1915,1915,Savings,Active,2021-12-18,
1916,1916,Checking,Active,2022-05-28,
1917,1917,Savings,Active,2020-11-27,
1918,1918,Savings,Active,2022-04-04,
1919,1919,Checking,Active,2022-02-09,
1920,1920,Checking,Active,2022-02-22,
1921,1921,Savings,Active,2022-01-05,
1922,1922,Checking,Active,2022-11-29,
1923,1923,Savings,Active,2023-10-13,
1924,1924,Savings,Active,2023-09-25,
1925,1925,Checking,Active,2021-03-28,
1926,1926,Savings,Active,2021-10-16,
1927,1927,Checking,Active,2021-05-23,
1928,1928,Savings,Active,2022-02-05,
1929,1929,Savings,Active,2022-09-15,
1930,1930,Savings,Active,2022-03-09,
1931,1931,Checking,Active,2021-12-19,
1932,1932,Checking,Active,2022-08-05,
1933,1933,Checking,Active,2023-05-24,
1934,1934,Checking,Active,2023-07-26,
1935,1935,Checking,Active,2021-03-14,
1936,1936,Savings,Active,2021-08-14,
1937,1937,Checking,Active,2022-09-13,
1938,1938,Savings,Active,2021-09-20,
1939,1939,Savings,Active,2022-07-21,
1940,1940,Checking,Active,2022-11-18,
1941,1941,Savings,Active,2023-01-07,
1942,1942,Savings,Active,2022-05-30,
1943,1943,Checking,Active,2021-01-22,
1944,1944,Checking,Active,2023-01-05,
1945,1945,Savings,Active,2021-06-30,
1946,1946,Savings,Active,2021-02-05,
1947,1947,Checking,Active,2022-02-22,
1948,1948,Checking,Active,2022-12-23,
1949,1949,Checking,Active,2022-07-15,
1950,1950,Savings,Active,2021-05-25,
1951,1951,Savings,Active,2023-01-19,
1952,1952,Checking,Active,2023-03-29,
1953,1953,Checking,Active,2020-12-10,
1954,1954,Savings,Active,2021-07-23,
1955,1955,Savings,Active,2021-08-22,
1956,1956,Checking,Active,2021-09-03,
1957,1957,Checking,Active,2021-01-24,
1958,1958,Checking,Active,2021-11-18,
1959,1959,Savings,Active,2020-12-17,
1960,1960,Savings,Active,2022-10-06,
1961,1961,Savings,Active,2021-01-13,
1962,1962,Checking,Active,2022-05-09,
1963,1963,Checking,Active,2023-10-26,
1964,1964,Checking,Active,2021-09-01,
1965,1965,Savings,Active,2021-12-26,
1966,1966,Checking,Active,2022-05-22,
1967,1967,Checking,Active,2022-10-18,
1968,1968,Savings,Active,2022-12-20,
1969,1969,Checking,Active,2022-07-05,
1970,1970,Savings,Active,2023-07-11,
1971,1971,Savings,Active,2021-05-07,
1972,1972,Checking,Active,2023-09-20,
1973,1973,Checking,Active,2020-12-13,
1974,1974,Checking,Active,2021-11-06,
1975,1975,Savings,Active,2022-05-28,
1976,1976,Checking,Active,2022-11-25,
1977,1977,Checking,Active,2023-05-07,
1978,1978,Savings,Active,2022-09-19,
1979,1979,Checking,Closed,2021-07-29,2025-08-29
1980,1980,Checking,Active,2022-11-03,
1981,1981,Savings,Active,2023-04-26,
1982,1982,Checking,Active,2023-03-02,
1983,1983,Checking,Closed,2022-04-23,2023-10-09
1984,1984,Checking,Closed,2021-07-08,2023-09-19
1985,1985,Savings,Active,2023-10-02,
1986,1986,Savings,Active,2021-03-16,
1987,1987,Checking,Active,2022-01-12,
1988,1988,Savings,Active,2020-12-08,
1989,1989,Checking,Active,2022-06-19,
1990,1990,Checking,Active,2021-01-12,
1991,1991,Savings,Active,2021-07-07,
1992,1992,Savings,Active,2023-04-03,
1993,1993,Savings,Active,2021-09-24,
1994,1994,Checking,Active,2021-10-05,
1995,1995,Savings,Active,2023-07-29,
1996,1996,Checking,Active,2021-10-11,
1997,1997,Checking,Active,2023-09-14,
1998,1998,Savings,Closed,2021-09-13,2022-11-05
1999,1999,Savings,Active,2023-08-05,
2000,2000,Savings,Active,2022-07-25,
2001,1310,Checking,Active,2025-01-02,
2002,229,Savings,Active,2022-11-28,
2003,52,Checking,Active,2025-09-21,
2004,1519,Savings,Active,2022-11-10,
2005,564,Checking,Active,2024-11-02,
2006,502,Money Market,Active,2023-05-21,
2007,458,CD,Active,2025-07-29,
2008,286,Savings,Active,2023-07-24,
2009,1509,Checking,Active,2025-05-18,
2010,210,Checking,Active,2022-11-10,
2011,1386,Checking,Active,2023-10-10,
2012,1517,Savings,Active,2023-11-24,
2013,1828,Savings,Active,2025-05-30,
2014,1117,Savings,Active,2024-02-14,
2015,179,Savings,Active,2025-07-22,
2016,1210,Savings,Active,2023-12-29,
2017,865,Money Market,Active,2024-08-16,
2018,66,Money Market,Active,2024-06-03,
2019,62,Checking,Active,2024-04-21,
2020,192,Savings,Active,2024-10-10,
2021,448,Money Market,Active,2023-11-23,
2022,477,CD,Active,2023-10-01,
2023,1035,Savings,Active,2024-10-21,
2024,1233,Checking,Active,2024-02-09,
2025,55,Checking,Active,2025-09-13,
2026,1150,Checking,Active,2025-01-13,
2027,408,Savings,Active,2025-06-22,
2028,1467,Gold Checking,Active,2024-07-05,
2029,1331,Gold Checking,Active,2025-04-22,
2030,1437,Checking,Active,2023-04-04,
2031,1117,Money Market,Active,2022-11-08,
2032,860,Checking,Active,2024-12-30,
2033,452,Savings,Active,2025-08-21,
2034,920,Savings,Active,2024-05-31,
2035,1207,Checking,Active,2025-03-18,
2036,570,Checking,Active,2025-07-29,
2037,1658,Checking,Active,2025-05-07,
2038,1781,Checking,Active,2025-05-31,
2039,14,Checking,Active,2024-01-10,
2040,1555,Savings,Active,2024-02-03,
2041,1651,Savings,Active,2025-09-25,
2042,327,Money Market,Active,2023-04-13,
2043,1430,Savings,Active,2024-11-14,
2044,866,Savings,Active,2023-02-04,
2045,697,Checking,Active,2024-04-02,
2046,570,CD,Active,2023-12-31,
2047,319,Gold Checking,Active,2025-07-19,
2048,441,Savings,Active,2024-03-16,
2049,1961,Checking,Active,2024-01-01,
2050,1564,Savings,Active,2023-12-07,
2051,690,Savings,Active,2025-08-12,
2052,210,Checking,Active,2025-08-05,
2053,190,Gold Checking,Active,2024-02-04,
